"","min_2","max_other","target_score","gene","rank"
"GAR1",1.98,2.29,-0.31,"GAR1",4373
"SRRD",1.24,1.55,-0.31,"SRRD",4374
"ZNF99",0.24,0.55,-0.31,"ZNF99",4375
"HTATIP2",2.93,3.24,-0.31,"HTATIP2",4376
"U2SURP",2.1,2.41,-0.31,"U2SURP",4377
"CYCS",3.15,3.46,-0.31,"CYCS",4378
"DCP1A",2.27,2.58,-0.31,"DCP1A",4379
"ZNF90",0.09,0.4,-0.31,"ZNF90",4380
"MOGAT3",0.35,0.66,-0.31,"MOGAT3",4381
"ALG1L2",0.09,0.4,-0.31,"ALG1L2",4382
"MED24",2.23,2.54,-0.31,"MED24",4383
"NHLH1",0.03,0.34,-0.31,"NHLH1",4384
"TIMM17B",3.06,3.37,-0.31,"TIMM17B",4385
"CENPO",0.57,0.88,-0.31,"CENPO",4386
"KIAA1210",0.09,0.4,-0.31,"KIAA1210",4387
"GSK3B",0.69,1,-0.31,"GSK3B",4388
"PHF11",3.43,3.74,-0.31,"PHF11",4389
"LYPD1",0.03,0.34,-0.31,"LYPD1",4390
"PCSK1N",0.7,1.01,-0.31,"PCSK1N",4391
"NOC2L",2.34,2.65,-0.31,"NOC2L",4392
"AP3S1",3.85,4.16,-0.31,"AP3S1",4393
"MED28",3.61,3.92,-0.31,"MED28",4394
"SDHC",2.88,3.19,-0.31,"SDHC",4395
"PCIF1",3.53,3.84,-0.31,"PCIF1",4396
"BAG4",1.89,2.2,-0.31,"BAG4",4397
"DEK",3.84,4.15,-0.31,"DEK",4398
"CD3D",7.64,7.95,-0.31,"CD3D",4399
"NDUFA3",4.07,4.39,-0.319999999999999,"NDUFA3",4400
"H3F3B",6.69,7.01,-0.319999999999999,"H3F3B",4401
"ARPC1B",6.4,6.72,-0.319999999999999,"ARPC1B",4402
"COX7A2L",4.49,4.81,-0.319999999999999,"COX7A2L",4403
"RAC2",7.15,7.47,-0.319999999999999,"RAC2",4404
"SOCS4",1.31,1.63,-0.32,"SOCS4",4405
"CCDC28A",3.14,3.46,-0.32,"CCDC28A",4406
"PRKD2",2.33,2.65,-0.32,"PRKD2",4407
"TMOD3",2.27,2.59,-0.32,"TMOD3",4408
"CCNDBP1",3.9,4.22,-0.32,"CCNDBP1",4409
"DMTF1",2.91,3.23,-0.32,"DMTF1",4410
"UBE2K",1.79,2.11,-0.32,"UBE2K",4411
"DDX39B",3.77,4.09,-0.32,"DDX39B",4412
"WTAP",3.94,4.26,-0.32,"WTAP",4413
"ARFRP1",2.81,3.13,-0.32,"ARFRP1",4414
"RALBP1",1.34,1.66,-0.32,"RALBP1",4415
"PUM1",2.47,2.79,-0.32,"PUM1",4416
"DTYMK",2.54,2.86,-0.32,"DTYMK",4417
"LENG1",2.49,2.81,-0.32,"LENG1",4418
"GPN1",3.21,3.53,-0.32,"GPN1",4419
"MLX",3.06,3.38,-0.32,"MLX",4420
"ZG16",0.26,0.58,-0.32,"ZG16",4421
"NEDD8.MDP1",0.03,0.35,-0.32,"NEDD8.MDP1",4422
"PPP1R12C",0.39,0.71,-0.32,"PPP1R12C",4423
"MAP2",0.03,0.35,-0.32,"MAP2",4424
"MYOZ3",0.27,0.59,-0.32,"MYOZ3",4425
"PARD3",0.03,0.35,-0.32,"PARD3",4426
"LONRF2",0.1,0.42,-0.32,"LONRF2",4427
"GPAM",0.37,0.69,-0.32,"GPAM",4428
"TNFSF12.TNFSF13",0.03,0.35,-0.32,"TNFSF12.TNFSF13",4429
"THAP9",0.16,0.48,-0.32,"THAP9",4430
"GABRA2",0.03,0.35,-0.32,"GABRA2",4431
"SOWAHC",0.26,0.58,-0.32,"SOWAHC",4432
"JRK",0.93,1.25,-0.32,"JRK",4433
"CGNL1",0.15,0.47,-0.32,"CGNL1",4434
"SMIM13",0.16,0.48,-0.32,"SMIM13",4435
"SACS",0.5,0.82,-0.32,"SACS",4436
"OR7A17",0,0.32,-0.32,"OR7A17",4437
"CELA1",0,0.32,-0.32,"CELA1",4438
"DUSP8",0.01,0.33,-0.32,"DUSP8",4439
"CLHC1",0.08,0.4,-0.32,"CLHC1",4440
"TRIM72",0.29,0.61,-0.32,"TRIM72",4441
"FAM81B",0,0.32,-0.32,"FAM81B",4442
"DPY19L3",0.42,0.74,-0.32,"DPY19L3",4443
"OLIG3",0,0.32,-0.32,"OLIG3",4444
"NGEF",0,0.32,-0.32,"NGEF",4445
"GPRC5D",0,0.32,-0.32,"GPRC5D",4446
"KIAA1211",0,0.32,-0.32,"KIAA1211",4447
"E2F1",0.31,0.63,-0.32,"E2F1",4448
"LY6G6C",0,0.32,-0.32,"LY6G6C",4449
"DCAF15",0.2,0.52,-0.32,"DCAF15",4450
"LECT2",0.06,0.38,-0.32,"LECT2",4451
"OR2B2",0,0.32,-0.32,"OR2B2",4452
"LAMA1",0,0.32,-0.32,"LAMA1",4453
"TMEM132D",0,0.32,-0.32,"TMEM132D",4454
"TMEM132B",0,0.32,-0.32,"TMEM132B",4455
"GPT",0,0.32,-0.32,"GPT",4456
"OR4K14",0,0.32,-0.32,"OR4K14",4457
"ANKRD53",0.02,0.34,-0.32,"ANKRD53",4458
"KRT12",0,0.32,-0.32,"KRT12",4459
"COL21A1",0,0.32,-0.32,"COL21A1",4460
"PSPN",0,0.32,-0.32,"PSPN",4461
"ODAM",0,0.32,-0.32,"ODAM",4462
"UBE2M",0.33,0.65,-0.32,"UBE2M",4463
"PPP1R3C",0,0.32,-0.32,"PPP1R3C",4464
"A4GNT",0,0.32,-0.32,"A4GNT",4465
"OR2W1",0,0.32,-0.32,"OR2W1",4466
"SRRM5",0,0.32,-0.32,"SRRM5",4467
"TRIM49C",0,0.32,-0.32,"TRIM49C",4468
"MC2R",0.04,0.36,-0.32,"MC2R",4469
"HIST1H3C",0.31,0.63,-0.32,"HIST1H3C",4470
"ESRRG",0.01,0.33,-0.32,"ESRRG",4471
"KCTD19",0.02,0.34,-0.32,"KCTD19",4472
"RRAD",0,0.32,-0.32,"RRAD",4473
"GNG3",0,0.32,-0.32,"GNG3",4474
"PSD",0.04,0.36,-0.32,"PSD",4475
"CCDC54",0,0.32,-0.32,"CCDC54",4476
"INHA",0,0.32,-0.32,"INHA",4477
"IGSF22",0,0.32,-0.32,"IGSF22",4478
"MARCH10",0,0.32,-0.32,"MARCH10",4479
"BDNF",0,0.32,-0.32,"BDNF",4480
"CSTL1",0,0.32,-0.32,"CSTL1",4481
"REG3G",0,0.32,-0.32,"REG3G",4482
"PRX",0,0.32,-0.32,"PRX",4483
"RNF17",0.01,0.33,-0.32,"RNF17",4484
"SPOCK3",0,0.32,-0.32,"SPOCK3",4485
"OR5D16",0,0.32,-0.32,"OR5D16",4486
"FRMD5",0.02,0.34,-0.32,"FRMD5",4487
"RAB3A",0.2,0.52,-0.32,"RAB3A",4488
"CLRN2",0,0.32,-0.32,"CLRN2",4489
"IQGAP3",0.08,0.4,-0.32,"IQGAP3",4490
"AHSG",0.02,0.34,-0.32,"AHSG",4491
"WFDC1",0,0.32,-0.32,"WFDC1",4492
"EHF",0,0.32,-0.32,"EHF",4493
"GPR52",0.07,0.39,-0.32,"GPR52",4494
"C5orf58",0.05,0.37,-0.32,"C5orf58",4495
"TBX15",0,0.32,-0.32,"TBX15",4496
"MLNR",0,0.32,-0.32,"MLNR",4497
"OR8B3",0,0.32,-0.32,"OR8B3",4498
"SEC23IP",1.65,1.97,-0.32,"SEC23IP",4499
"SGMS1",1.97,2.29,-0.32,"SGMS1",4500
"B3GALT4",1.91,2.23,-0.32,"B3GALT4",4501
"FCHSD1",1.68,2,-0.32,"FCHSD1",4502
"KCNJ3",0.24,0.56,-0.32,"KCNJ3",4503
"CLSPN",1.01,1.33,-0.32,"CLSPN",4504
"NUP205",1.29,1.61,-0.32,"NUP205",4505
"BCAS3",1.91,2.23,-0.32,"BCAS3",4506
"VPS13A",1.02,1.34,-0.32,"VPS13A",4507
"LMNB2",0.95,1.27,-0.32,"LMNB2",4508
"ZNF540",0.48,0.8,-0.32,"ZNF540",4509
"CTPS1",1.8,2.12,-0.32,"CTPS1",4510
"UPRT",1.72,2.04,-0.32,"UPRT",4511
"FUK",1,1.32,-0.32,"FUK",4512
"TSTD2",1.23,1.55,-0.32,"TSTD2",4513
"TACC1",2.26,2.58,-0.32,"TACC1",4514
"HLA.C",9.02,9.34,-0.32,"HLA.C",4515
"HTRA2",1.88,2.2,-0.32,"HTRA2",4516
"NIT2",2.67,2.99,-0.32,"NIT2",4517
"CCT8",4.89,5.21,-0.32,"CCT8",4518
"ANAPC16",4.01,4.33,-0.32,"ANAPC16",4519
"ERP44",2.82,3.14,-0.32,"ERP44",4520
"NCAPD2",2.17,2.49,-0.32,"NCAPD2",4521
"FAM96B",4.42,4.74,-0.32,"FAM96B",4522
"VDAC3",4.01,4.33,-0.32,"VDAC3",4523
"STK17B",5.04,5.36,-0.32,"STK17B",4524
"MAT2A",4.06,4.38,-0.32,"MAT2A",4525
"FYTTD1",2.95,3.28,-0.33,"FYTTD1",4526
"MPC2",2.72,3.05,-0.33,"MPC2",4527
"TMEM50B",3.47,3.8,-0.33,"TMEM50B",4528
"LATS1",2.7,3.03,-0.33,"LATS1",4529
"CCND2",3.93,4.26,-0.33,"CCND2",4530
"SMARCD1",0.8,1.13,-0.33,"SMARCD1",4531
"ATG2A",1.09,1.42,-0.33,"ATG2A",4532
"MRPL22",1.57,1.9,-0.33,"MRPL22",4533
"HDAC6",1.68,2.01,-0.33,"HDAC6",4534
"URB1",0.56,0.89,-0.33,"URB1",4535
"CLEC18A",0.03,0.36,-0.33,"CLEC18A",4536
"PLCXD3",0.03,0.36,-0.33,"PLCXD3",4537
"WFDC2",0.03,0.36,-0.33,"WFDC2",4538
"NACC1",0.08,0.41,-0.33,"NACC1",4539
"ADRA2B",0.08,0.41,-0.33,"ADRA2B",4540
"KHDC1",0.66,0.99,-0.33,"KHDC1",4541
"FITM1",0.03,0.36,-0.33,"FITM1",4542
"USP6",0.03,0.36,-0.33,"USP6",4543
"CSAG3",0.02,0.35,-0.33,"CSAG3",4544
"MEIG1",0.03,0.36,-0.33,"MEIG1",4545
"UBAP1L",0.16,0.49,-0.33,"UBAP1L",4546
"COL3A1",0.02,0.35,-0.33,"COL3A1",4547
"SFT2D3",0.24,0.57,-0.33,"SFT2D3",4548
"AMMECR1L",0.87,1.2,-0.33,"AMMECR1L",4549
"ATP12A",0.03,0.36,-0.33,"ATP12A",4550
"CLDN16",0.54,0.87,-0.33,"CLDN16",4551
"MMP16",0,0.33,-0.33,"MMP16",4552
"GGTLC2",0.11,0.44,-0.33,"GGTLC2",4553
"TUB",0.01,0.34,-0.33,"TUB",4554
"FFAR1",0,0.33,-0.33,"FFAR1",4555
"GLRA3",0,0.33,-0.33,"GLRA3",4556
"GDPD3",0.46,0.79,-0.33,"GDPD3",4557
"CRP",0,0.33,-0.33,"CRP",4558
"CHST2",0.31,0.64,-0.33,"CHST2",4559
"PI3",0,0.33,-0.33,"PI3",4560
"C8orf46",0,0.33,-0.33,"C8orf46",4561
"MARK1",0,0.33,-0.33,"MARK1",4562
"DCST2",0,0.33,-0.33,"DCST2",4563
"KRTAP10.10",0.01,0.34,-0.33,"KRTAP10.10",4564
"RPRML",0,0.33,-0.33,"RPRML",4565
"ISM1",0.01,0.34,-0.33,"ISM1",4566
"C8orf44.SGK3",0.01,0.34,-0.33,"C8orf44.SGK3",4567
"TRIM63",0.01,0.34,-0.33,"TRIM63",4568
"DEFA5",0,0.33,-0.33,"DEFA5",4569
"TBC1D3",0.06,0.39,-0.33,"TBC1D3",4570
"CNTN1",0,0.33,-0.33,"CNTN1",4571
"VSX1",0.06,0.39,-0.33,"VSX1",4572
"WFIKKN2",0,0.33,-0.33,"WFIKKN2",4573
"RD3L",0,0.33,-0.33,"RD3L",4574
"FAM186B",0.01,0.34,-0.33,"FAM186B",4575
"C1QTNF9",0.13,0.46,-0.33,"C1QTNF9",4576
"RAG1",0,0.33,-0.33,"RAG1",4577
"C5",0.11,0.44,-0.33,"C5",4578
"CCDC96",0.07,0.4,-0.33,"CCDC96",4579
"MROH6",0,0.33,-0.33,"MROH6",4580
"H1FNT",0,0.33,-0.33,"H1FNT",4581
"CYP4F11",0.12,0.45,-0.33,"CYP4F11",4582
"SLC25A21",0.05,0.38,-0.33,"SLC25A21",4583
"NGFR",0.05,0.38,-0.33,"NGFR",4584
"FN3K",0,0.33,-0.33,"FN3K",4585
"OR1M1",0,0.33,-0.33,"OR1M1",4586
"CYP3A43",0,0.33,-0.33,"CYP3A43",4587
"HOXB6",0,0.33,-0.33,"HOXB6",4588
"SCN8A",0,0.33,-0.33,"SCN8A",4589
"PKLR",0,0.33,-0.33,"PKLR",4590
"NUMBL",0.2,0.53,-0.33,"NUMBL",4591
"VIT",0,0.33,-0.33,"VIT",4592
"COL16A1",0.01,0.34,-0.33,"COL16A1",4593
"SRPK3",0,0.33,-0.33,"SRPK3",4594
"HDX",0.04,0.37,-0.33,"HDX",4595
"TEX22",0,0.33,-0.33,"TEX22",4596
"KRTAP8.1",0,0.33,-0.33,"KRTAP8.1",4597
"TEX101",0.34,0.67,-0.33,"TEX101",4598
"UNG",2.6,2.93,-0.33,"UNG",4599
"NUP85",2.4,2.73,-0.33,"NUP85",4600
"ARF5",4.66,4.99,-0.33,"ARF5",4601
"STX6",1.04,1.37,-0.33,"STX6",4602
"SLU7",3.1,3.43,-0.33,"SLU7",4603
"RPS19BP1",3.51,3.84,-0.33,"RPS19BP1",4604
"COPS5",3.48,3.81,-0.33,"COPS5",4605
"PDCD7",1.2,1.53,-0.33,"PDCD7",4606
"MCL1",4.25,4.58,-0.33,"MCL1",4607
"WSB2",1.75,2.08,-0.33,"WSB2",4608
"MRPL27",3.16,3.49,-0.33,"MRPL27",4609
"NDUFB11",3.66,3.99,-0.33,"NDUFB11",4610
"PUS10",0.73,1.06,-0.33,"PUS10",4611
"RAN",6.27,6.6,-0.33,"RAN",4612
"SNRNP27",3.31,3.64,-0.33,"SNRNP27",4613
"ARPC4.TTLL3",0.76,1.09,-0.33,"ARPC4.TTLL3",4614
"DPM1",3.21,3.54,-0.33,"DPM1",4615
"RPP25L",2.44,2.77,-0.33,"RPP25L",4616
"UCHL5",2.91,3.24,-0.33,"UCHL5",4617
"NF2",3.03,3.36,-0.33,"NF2",4618
"C12orf4",1.25,1.58,-0.33,"C12orf4",4619
"SNRPB",5.38,5.71,-0.33,"SNRPB",4620
"ECH1",5.14,5.47,-0.33,"ECH1",4621
"CHMP2A",4.76,5.09,-0.33,"CHMP2A",4622
"SMAD4",0.94,1.27,-0.33,"SMAD4",4623
"DCTN2",3.83,4.16,-0.33,"DCTN2",4624
"SLC4A1",0.35,0.68,-0.33,"SLC4A1",4625
"AURKA",1.71,2.04,-0.33,"AURKA",4626
"BARD1",1.48,1.81,-0.33,"BARD1",4627
"VAMP1",3.07,3.4,-0.33,"VAMP1",4628
"SAP30L",0.23,0.56,-0.33,"SAP30L",4629
"NAPA",3.54,3.88,-0.34,"NAPA",4630
"CALM2",6.46,6.8,-0.34,"CALM2",4631
"ZNF706",3.27,3.61,-0.34,"ZNF706",4632
"TRAFD1",3.62,3.96,-0.34,"TRAFD1",4633
"HINT2",3.02,3.36,-0.34,"HINT2",4634
"PSMD13",4.25,4.59,-0.34,"PSMD13",4635
"ZNF544",1.77,2.11,-0.34,"ZNF544",4636
"RBMX2",1.98,2.32,-0.34,"RBMX2",4637
"PPP6R3",2.91,3.25,-0.34,"PPP6R3",4638
"EML2",2.25,2.59,-0.34,"EML2",4639
"KLHL9",2.23,2.57,-0.34,"KLHL9",4640
"SCAF4",2.14,2.48,-0.34,"SCAF4",4641
"TXNDC15",2.5,2.84,-0.34,"TXNDC15",4642
"PDS5B",1.81,2.15,-0.34,"PDS5B",4643
"SRSF10",3.99,4.33,-0.34,"SRSF10",4644
"TPM3",5.82,6.16,-0.34,"TPM3",4645
"RASA1",1.71,2.05,-0.34,"RASA1",4646
"VPS28",5.11,5.45,-0.34,"VPS28",4647
"ARID4B",3.27,3.61,-0.34,"ARID4B",4648
"PIN1",3.75,4.09,-0.34,"PIN1",4649
"RASGRP1",2.62,2.96,-0.34,"RASGRP1",4650
"EDF1",5.66,6,-0.34,"EDF1",4651
"TXNDC9",3.08,3.42,-0.34,"TXNDC9",4652
"NDP",0.01,0.35,-0.34,"NDP",4653
"SYNJ2BP.COX16",0.39,0.73,-0.34,"SYNJ2BP.COX16",4654
"GRHL3",0.01,0.35,-0.34,"GRHL3",4655
"KLB",0.55,0.89,-0.34,"KLB",4656
"ATP8A2",0.08,0.42,-0.34,"ATP8A2",4657
"MYBPC2",0.03,0.37,-0.34,"MYBPC2",4658
"IL31RA",0.13,0.47,-0.34,"IL31RA",4659
"AGBL3",0.02,0.36,-0.34,"AGBL3",4660
"ASPN",0.08,0.42,-0.34,"ASPN",4661
"DRD5",0.03,0.37,-0.34,"DRD5",4662
"ANGPTL3",0.01,0.35,-0.34,"ANGPTL3",4663
"GLRA2",0.01,0.35,-0.34,"GLRA2",4664
"OR1J1",0.01,0.35,-0.34,"OR1J1",4665
"LGALS12",0.13,0.47,-0.34,"LGALS12",4666
"ABCA10",0.01,0.35,-0.34,"ABCA10",4667
"PNMA5",0.02,0.36,-0.34,"PNMA5",4668
"FGF18",0.01,0.35,-0.34,"FGF18",4669
"IGLON5",0.03,0.37,-0.34,"IGLON5",4670
"CYP24A1",0.01,0.35,-0.34,"CYP24A1",4671
"PRDM7",0.23,0.57,-0.34,"PRDM7",4672
"ACACA",0.62,0.96,-0.34,"ACACA",4673
"ATAD3C",0.83,1.17,-0.34,"ATAD3C",4674
"EML5",0.02,0.36,-0.34,"EML5",4675
"ACSM5",0.03,0.37,-0.34,"ACSM5",4676
"FGF9",0.13,0.47,-0.34,"FGF9",4677
"ADIPOQ",0.35,0.69,-0.34,"ADIPOQ",4678
"USH2A",0.01,0.35,-0.34,"USH2A",4679
"ADCY1",0.09,0.43,-0.34,"ADCY1",4680
"IGSF10",0.03,0.37,-0.34,"IGSF10",4681
"FGF8",0.02,0.36,-0.34,"FGF8",4682
"MEP1A",0.02,0.36,-0.34,"MEP1A",4683
"SLC16A12",0.17,0.51,-0.34,"SLC16A12",4684
"PAPPA",0.01,0.35,-0.34,"PAPPA",4685
"RIMBP3B",0.12,0.46,-0.34,"RIMBP3B",4686
"GABRP",0,0.34,-0.34,"GABRP",4687
"PROKR1",0,0.34,-0.34,"PROKR1",4688
"DOCK3",0.06,0.4,-0.34,"DOCK3",4689
"GCNT3",0,0.34,-0.34,"GCNT3",4690
"FAM135B",0,0.34,-0.34,"FAM135B",4691
"HR",0,0.34,-0.34,"HR",4692
"SHD",0,0.34,-0.34,"SHD",4693
"EPB41L4B",0,0.34,-0.34,"EPB41L4B",4694
"MAPK10",0,0.34,-0.34,"MAPK10",4695
"OTUB2",0.46,0.8,-0.34,"OTUB2",4696
"MYOM1",0.06,0.4,-0.34,"MYOM1",4697
"PIWIL1",0,0.34,-0.34,"PIWIL1",4698
"ITGA8",0,0.34,-0.34,"ITGA8",4699
"SCG5",0.19,0.53,-0.34,"SCG5",4700
"OR52E2",0,0.34,-0.34,"OR52E2",4701
"KRTAP1.5",0,0.34,-0.34,"KRTAP1.5",4702
"PPY",0,0.34,-0.34,"PPY",4703
"TSKS",0,0.34,-0.34,"TSKS",4704
"OR52N5",0,0.34,-0.34,"OR52N5",4705
"GRM7",0,0.34,-0.34,"GRM7",4706
"ADAMTSL5",0.31,0.65,-0.34,"ADAMTSL5",4707
"COL24A1",0,0.34,-0.34,"COL24A1",4708
"PCDHA2",0,0.34,-0.34,"PCDHA2",4709
"PANX2",0,0.34,-0.34,"PANX2",4710
"ELF5",0.06,0.4,-0.34,"ELF5",4711
"RAET1E",0.45,0.79,-0.34,"RAET1E",4712
"C1orf116",0,0.34,-0.34,"C1orf116",4713
"AGTR1",0,0.34,-0.34,"AGTR1",4714
"WISP2",0,0.34,-0.34,"WISP2",4715
"OR1L8",0,0.34,-0.34,"OR1L8",4716
"OR52L1",0,0.34,-0.34,"OR52L1",4717
"HAL",0,0.34,-0.34,"HAL",4718
"C1orf146",0,0.34,-0.34,"C1orf146",4719
"RNF217",0,0.34,-0.34,"RNF217",4720
"SGCZ",0,0.34,-0.34,"SGCZ",4721
"KRTAP4.6",0,0.34,-0.34,"KRTAP4.6",4722
"DSG1",0,0.34,-0.34,"DSG1",4723
"CCP110",1.14,1.48,-0.34,"CCP110",4724
"USF2",1.93,2.27,-0.34,"USF2",4725
"NEK4",1.02,1.36,-0.34,"NEK4",4726
"GP6",0.57,0.91,-0.34,"GP6",4727
"CREBBP",1.26,1.6,-0.34,"CREBBP",4728
"CBL",1.5,1.84,-0.34,"CBL",4729
"TSC22D4",1.03,1.37,-0.34,"TSC22D4",4730
"ACTR8",1.47,1.81,-0.34,"ACTR8",4731
"KCTD13",1.8,2.14,-0.34,"KCTD13",4732
"SEC31B",1.78,2.12,-0.34,"SEC31B",4733
"RPRD2",1.76,2.1,-0.34,"RPRD2",4734
"SLC41A1",1.66,2,-0.34,"SLC41A1",4735
"SMG5",1.89,2.23,-0.34,"SMG5",4736
"PIP4K2B",1.23,1.57,-0.34,"PIP4K2B",4737
"XPOT",1.93,2.27,-0.34,"XPOT",4738
"MOSPD2",1.43,1.77,-0.34,"MOSPD2",4739
"CTF1",0.21,0.55,-0.34,"CTF1",4740
"SPEN",1.14,1.48,-0.34,"SPEN",4741
"HMGCS1",1.21,1.55,-0.34,"HMGCS1",4742
"XAF1",3.82,4.16,-0.34,"XAF1",4743
"MCM3",3.57,3.91,-0.34,"MCM3",4744
"MSH2",2.38,2.72,-0.34,"MSH2",4745
"SRP19",3.15,3.49,-0.34,"SRP19",4746
"OVCA2",3.55,3.89,-0.34,"OVCA2",4747
"MDH1",4.64,4.98,-0.340000000000001,"MDH1",4748
"CHFR",2.91,3.26,-0.35,"CHFR",4749
"PAK2",2.16,2.51,-0.35,"PAK2",4750
"TSTA3",3.71,4.06,-0.35,"TSTA3",4751
"TWF2",4.41,4.76,-0.35,"TWF2",4752
"TECR",4.61,4.96,-0.35,"TECR",4753
"PSMD4",4.69,5.04,-0.35,"PSMD4",4754
"HADHB",3.87,4.22,-0.35,"HADHB",4755
"DDOST",4.83,5.18,-0.35,"DDOST",4756
"CAP1",5.33,5.68,-0.35,"CAP1",4757
"SCP2",4.29,4.64,-0.35,"SCP2",4758
"ARHGAP1",2.97,3.32,-0.35,"ARHGAP1",4759
"NDUFA11",4.2,4.55,-0.35,"NDUFA11",4760
"SRI",4.24,4.59,-0.35,"SRI",4761
"ELMOD3",1.58,1.93,-0.35,"ELMOD3",4762
"CCDC25",1.61,1.96,-0.35,"CCDC25",4763
"ASCC3",1.97,2.32,-0.35,"ASCC3",4764
"ITPRIPL1",1.53,1.88,-0.35,"ITPRIPL1",4765
"FAM120AOS",1.34,1.69,-0.35,"FAM120AOS",4766
"C16orf71",0,0.35,-0.35,"C16orf71",4767
"THEG",0,0.35,-0.35,"THEG",4768
"SPHAR",0.08,0.43,-0.35,"SPHAR",4769
"CKMT2",0.01,0.36,-0.35,"CKMT2",4770
"MAPK8IP1",0.06,0.41,-0.35,"MAPK8IP1",4771
"ESPL1",0.56,0.91,-0.35,"ESPL1",4772
"NPFFR1",0,0.35,-0.35,"NPFFR1",4773
"KRTAP29.1",0,0.35,-0.35,"KRTAP29.1",4774
"TRABD2B",0,0.35,-0.35,"TRABD2B",4775
"TRPC4",0,0.35,-0.35,"TRPC4",4776
"SPATA2",0.49,0.84,-0.35,"SPATA2",4777
"SMKR1",0,0.35,-0.35,"SMKR1",4778
"PNMAL2",0.03,0.38,-0.35,"PNMAL2",4779
"OR2T34",0,0.35,-0.35,"OR2T34",4780
"LMX1B",0.38,0.73,-0.35,"LMX1B",4781
"TBC1D29",0.06,0.41,-0.35,"TBC1D29",4782
"IRS1",0,0.35,-0.35,"IRS1",4783
"GPRIN2",0,0.35,-0.35,"GPRIN2",4784
"SLC30A3",0.01,0.36,-0.35,"SLC30A3",4785
"PRDM14",0.1,0.45,-0.35,"PRDM14",4786
"KATNAL1",0.64,0.99,-0.35,"KATNAL1",4787
"ZNF175",0.25,0.6,-0.35,"ZNF175",4788
"CAMK2N1",0.09,0.44,-0.35,"CAMK2N1",4789
"ZCCHC5",0,0.35,-0.35,"ZCCHC5",4790
"NSUN7",0,0.35,-0.35,"NSUN7",4791
"LRAT",0.17,0.52,-0.35,"LRAT",4792
"B4GALNT4",0,0.35,-0.35,"B4GALNT4",4793
"PODXL2",0.01,0.36,-0.35,"PODXL2",4794
"RAPGEFL1",0.13,0.48,-0.35,"RAPGEFL1",4795
"SCRG1",0.09,0.44,-0.35,"SCRG1",4796
"THRSP",0,0.35,-0.35,"THRSP",4797
"SLC6A14",0.17,0.52,-0.35,"SLC6A14",4798
"FREM2",0.02,0.37,-0.35,"FREM2",4799
"CHMP4B",0.39,0.74,-0.35,"CHMP4B",4800
"ST6GAL2",0.13,0.48,-0.35,"ST6GAL2",4801
"ARC",0,0.35,-0.35,"ARC",4802
"GJB5",0,0.35,-0.35,"GJB5",4803
"OR6C65",0,0.35,-0.35,"OR6C65",4804
"INTU",0,0.35,-0.35,"INTU",4805
"OR10S1",0,0.35,-0.35,"OR10S1",4806
"CHRM5",0,0.35,-0.35,"CHRM5",4807
"C10orf107",0,0.35,-0.35,"C10orf107",4808
"SLC7A11",0.36,0.71,-0.35,"SLC7A11",4809
"TMEM89",0,0.35,-0.35,"TMEM89",4810
"CLEC12B",0.03,0.38,-0.35,"CLEC12B",4811
"THNSL2",0.01,0.36,-0.35,"THNSL2",4812
"MGARP",0,0.35,-0.35,"MGARP",4813
"PITPNM3",0.01,0.36,-0.35,"PITPNM3",4814
"KLK8",0,0.35,-0.35,"KLK8",4815
"KRTAP26.1",0,0.35,-0.35,"KRTAP26.1",4816
"MAFG",0.38,0.73,-0.35,"MAFG",4817
"PRB4",0,0.35,-0.35,"PRB4",4818
"KCNS3",0.03,0.38,-0.35,"KCNS3",4819
"ST6GALNAC5",0,0.35,-0.35,"ST6GALNAC5",4820
"CST1",0,0.35,-0.35,"CST1",4821
"OR5P3",0,0.35,-0.35,"OR5P3",4822
"PCDHA10",0.02,0.37,-0.35,"PCDHA10",4823
"OPN5",0,0.35,-0.35,"OPN5",4824
"NEUROG1",0,0.35,-0.35,"NEUROG1",4825
"CRYBB2",0.23,0.58,-0.35,"CRYBB2",4826
"ANTXR1",0.01,0.36,-0.35,"ANTXR1",4827
"FSBP",0,0.35,-0.35,"FSBP",4828
"POU5F2",0,0.35,-0.35,"POU5F2",4829
"NELFB",0.83,1.18,-0.35,"NELFB",4830
"KCNK13",0,0.35,-0.35,"KCNK13",4831
"TMEM67",0.32,0.67,-0.35,"TMEM67",4832
"BHLHB9",0.29,0.64,-0.35,"BHLHB9",4833
"FAM166A",0.04,0.39,-0.35,"FAM166A",4834
"NIPAL1",0.11,0.46,-0.35,"NIPAL1",4835
"LDHC",0.11,0.46,-0.35,"LDHC",4836
"FAM71E1",0.05,0.4,-0.35,"FAM71E1",4837
"FAM134A",1.52,1.87,-0.35,"FAM134A",4838
"NUDT16L1",3.39,3.74,-0.35,"NUDT16L1",4839
"C21orf33",3.52,3.87,-0.35,"C21orf33",4840
"GLRX3",3.56,3.91,-0.35,"GLRX3",4841
"ATXN1",1.21,1.56,-0.35,"ATXN1",4842
"C10orf76",1.65,2,-0.35,"C10orf76",4843
"VPS16",3.07,3.42,-0.35,"VPS16",4844
"RNF10",3.02,3.37,-0.35,"RNF10",4845
"SCYL1",2.46,2.81,-0.35,"SCYL1",4846
"UBA3",3.62,3.97,-0.35,"UBA3",4847
"AHSA1",3.9,4.25,-0.35,"AHSA1",4848
